-0.42082042,0.5696994,0.32832423,0.7404057,-0.091132194
0.38893604,0.35634023,-0.4598928,-0.509427,-0.028074378
0.45534542,0.1354844,-0.52349675,0.36499497,-0.14335169
0.6804205,0.45819065,0.5816028,-0.123959444,-0.38939682
0.1633936,0.7771836,-0.15446262,0.04212401,-0.09991032
